# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_fld            14:(.)w_fld              15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_scf            18:(.)p_scf              19:(.)w_scf              20:phi_scf               21:phi'_scf              22:V_scf                 23:V'_scf                24:V''_scf               25:gr.fac. D             26:gr.fac. f          
       1.491810042412e+02       8.918063737332e-03       1.052460308813e+03       2.367284307536e-01       1.336597052986e+04       8.899907546493e+01       2.007314876832e+06       4.027852561201e+02       1.399713296579e-03       8.303430009016e-03       4.536886821375e-02       1.461743466675e-08       4.567735473042e-08      -9.000000000000e-01       9.682781129232e-04       5.604034992705e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       8.363917792896e-03       9.714343361499e-01 
       1.481353073727e+02       9.014845285501e-03       1.056901123236e+03       2.342257994828e-01       1.336152971543e+04       8.959333608399e+01       1.992675841081e+06       4.038820288040e+02       1.361134263454e-03       8.131186793465e-03       4.442775354926e-02       1.461743466675e-08       4.558170708467e-08      -9.000000000000e-01       9.415903380166e-04       5.486172514334e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       8.420888094508e-03       9.716275015631e-01 
       1.470968910899e+02       9.112660915124e-03       1.061358135034e+03       2.317498517042e-01       1.335707270364e+04       9.019144564977e+01       1.978140941471e+06       4.049796623553e+02       1.323618531209e-03       7.962516444189e-03       4.350616056425e-02       1.461743466675e-08       4.548625967675e-08      -9.000000000000e-01       9.156381215795e-04       5.370799376492e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       8.478257879498e-03       9.718193991135e-01 
       1.460657047090e+02       9.211521578498e-03       1.065831398900e+03       2.293002991147e-01       1.335259943977e+04       9.079342778246e+01       1.963709446306e+06       4.060781523803e+02       1.287136794158e-03       7.797344850910e-03       4.260368432973e-02       1.461743466675e-08       4.539101208787e-08      -9.000000000000e-01       8.904011908487e-04       5.257862717409e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       8.536029949171e-03       9.720100365898e-01 
       1.450416978989e+02       9.311438343504e-03       1.070320969725e+03       2.268768565889e-01       1.334810986895e+04       9.139930623232e+01       1.949380629001e+06       4.071774944988e+02       1.251660554285e-03       7.635599440525e-03       4.171992831565e-02       1.461743466675e-08       4.529596390008e-08      -9.000000000000e-01       8.658598317852e-04       5.147310805565e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       8.594207124476e-03       9.721994217396e-01 
       1.440248206788e+02       9.412422394820e-03       1.074826902593e+03       2.244792421431e-01       1.334360393608e+04       9.200910488025e+01       1.935153768039e+06       4.082776843435e+02       1.217162098994e-03       7.477209145225e-03       4.085450421669e-02       1.461743466675e-08       4.520111469634e-08      -9.000000000000e-01       8.419948736762e-04       5.039093015314e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       8.652792246141e-03       9.723875622700e-01 
       1.430150234160e+02       9.514485035156e-03       1.079349252790e+03       2.221071768999e-01       1.333908158588e+04       9.262284773825e+01       1.921028146939e+06       4.093787175609e+02       1.183614479458e-03       7.322104371270e-03       4.000703178166e-02       1.461743466675e-08       4.510646406045e-08      -9.000000000000e-01       8.187876741612e-04       4.933159803045e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       8.711788174811e-03       9.725744658474e-01 
       1.420122568229e+02       9.617637686498e-03       1.083888075794e+03       2.197603850528e-01       1.333454276288e+04       9.324055895003e+01       1.907003054221e+06       4.104805898109e+02       1.150991489570e-03       7.170216968423e-03       3.917713864646e-02       1.461743466675e-08       4.501201157711e-08      -9.000000000000e-01       7.962201046713e-04       4.829462683857e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       8.771197791193e-03       9.727601400976e-01 
       1.410164719552e+02       9.721891891363e-03       1.088443427285e+03       2.174385938315e-01       1.332998741139e+04       9.386226279151e+01       1.893077783373e+06       4.115832967668e+02       1.119267645476e-03       7.021480200003e-03       3.836446017049e-02       1.461743466675e-08       4.491775683184e-08      -9.000000000000e-01       7.742745362685e-04       4.727954208743e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       8.831023996189e-03       9.729445926060e-01 
       1.400276202091e+02       9.827259314073e-03       1.093015363141e+03       2.151415334675e-01       1.332541547553e+04       9.448798367135e+01       1.879251632812e+06       4.126868341155e+02       1.088418165668e-03       6.875828713573e-03       3.756863927650e-02       1.461743466675e-08       4.482369941105e-08      -9.000000000000e-01       7.529338258769e-04       4.628587942275e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       8.891269711045e-03       9.731278309177e-01 
       1.390456533191e+02       9.933751742036e-03       1.097603939441e+03       2.128689371601e-01       1.332082689923e+04       9.511774613151e+01       1.865523905853e+06       4.137911975579e+02       1.058418951628e-03       6.733198512224e-03       3.678932629364e-02       1.461743466675e-08       4.472983890203e-08      -9.000000000000e-01       7.321813028920e-04       4.531318440766e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       8.951937877488e-03       9.733098625377e-01 
       1.380705233556e+02       1.004138108705e-02       1.102209212461e+03       2.106205410428e-01       1.331622162621e+04       9.575157484779e+01       1.851893910677e+06       4.148963828081e+02       1.029246569007e-03       6.593526926467e-03       3.602617880393e-02       1.461743466675e-08       4.463617489290e-08      -9.000000000000e-01       7.120007561597e-04       4.436101230917e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       9.013031457874e-03       9.734906949308e-01 
       1.371021827227e+02       1.015015938659e-02       1.106831238683e+03       2.083960841504e-01       1.331159959999e+04       9.638949463031e+01       1.838360960289e+06       4.160023855944e+02       1.000878229319e-03       6.456752586693e-03       3.527886149174e-02       1.461743466675e-08       4.454270697265e-08      -9.000000000000e-01       6.923764213140e-04       4.342892788921e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       9.074553435328e-03       9.736703355220e-01 
       1.361405841557e+02       1.026009880518e-02       1.111470074787e+03       2.061953083857e-01       1.330696076388e+04       9.703153042412e+01       1.824924372496e+06       4.171092016587e+02       9.732917721404e-04       6.322815396218e-03       3.454704599658e-02       1.461743466675e-08       4.444943473112e-08      -9.000000000000e-01       6.732929684636e-04       4.251650520027e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       9.136506813894e-03       9.738487916963e-01 
       1.351856807187e+02       1.037121163570e-02       1.116125777657e+03       2.040179584876e-01       1.330230506101e+04       9.767770730967e+01       1.811583469862e+06       4.182168267568e+02       9.464656478021e-04       6.191656504880e-03       3.383041076877e-02       1.461743466675e-08       4.435635775902e-08      -9.000000000000e-01       6.547354902181e-04       4.162332738546e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       9.198894618680e-03       9.740260707992e-01 
       1.342374258028e+02       1.048351030071e-02       1.120798404381e+03       2.018637819989e-01       1.329763243429e+04       9.832805050340e+01       1.798337579685e+06       4.193252566585e+02       9.203789005574e-04       6.063218283186e-03       3.312864092819e-02       1.461743466675e-08       4.426347564790e-08      -9.000000000000e-01       6.366894900435e-04       4.074898648289e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       9.261719896004e-03       9.742021801366e-01 
       1.332957731232e+02       1.059700735389e-02       1.125488012251e+03       1.997325292343e-01       1.329294282642e+04       9.898258535823e+01       1.785186033957e+06       4.204344871476e+02       8.950111522127e-04       5.937444296990e-03       3.244142812598e-02       1.461743466675e-08       4.417078799016e-08      -9.000000000000e-01       6.191408709396e-04       3.989308323435e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       9.324985713545e-03       9.743771269747e-01 
       1.323606767175e+02       1.071171548137e-02       1.130194658762e+03       1.976239532499e-01       1.328823617991e+04       9.964133736409e+01       1.772128169334e+06       4.215445140218e+02       8.703425862107e-04       5.814279282705e-03       3.176847040904e-02       1.461743466675e-08       4.407829437907e-08      -9.000000000000e-01       6.020759244286e-04       3.905522689812e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       9.388695160493e-03       9.745509185407e-01 
       1.314320909429e+02       1.082764750313e-02       1.134918401616e+03       1.955378098114e-01       1.328351243705e+04       1.003043321485e+02       1.759163327105e+06       4.226553330931e+02       8.463539321520e-04       5.693669123022e-03       3.110947208739e-02       1.461743466675e-08       4.398599440872e-08      -9.000000000000e-01       5.854813198475e-04       3.823503506584e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       9.452851347696e-03       9.747235620224e-01 
       1.305099704746e+02       1.094481637443e-02       1.139659298722e+03       1.934738573642e-01       1.327877153995e+04       1.009715954770e+02       1.746290853157e+06       4.237669401874e+02       8.230264507424e-04       5.575560823136e-03       3.046414360426e-02       1.461743466675e-08       4.389388767407e-08      -9.000000000000e-01       5.693440939358e-04       3.743213348340e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       9.517457407817e-03       9.748950645686e-01 
       1.295942703030e+02       1.106323518723e-02       1.144417408194e+03       1.914318570030e-01       1.327401343048e+04       1.016431532538e+02       1.733510097945e+06       4.248793311450e+02       8.003419191564e-04       5.459902487462e-03       2.983220140889e-02       1.461743466675e-08       4.380197377090e-08      -9.000000000000e-01       5.536516407096e-04       3.664615587563e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       9.582516495485e-03       9.750654332892e-01 
       1.286849457319e+02       1.118291717160e-02       1.149192788355e+03       1.894115724418e-01       1.326923805032e+04       1.023190315224e+02       1.720820416458e+06       4.259925018201e+02       7.782826168029e-04       5.346643296839e-03       2.921336783195e-02       1.461743466675e-08       4.371025229586e-08      -9.000000000000e-01       5.383917016154e-04       3.587674377489e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       9.648031787446e-03       9.752346752551e-01 
       1.277819523762e+02       1.130387569725e-02       1.153985497736e+03       1.874127699847e-01       1.326444534093e+04       1.029992564656e+02       1.708221168193e+06       4.271064480816e+02       7.568313114838e-04       5.235733486201e-03       2.860737096354e-02       1.461743466675e-08       4.361872284642e-08      -9.000000000000e-01       5.235523559545e-04       3.512354635334e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       9.714006482723e-03       9.754027974986e-01 
       1.268852461597e+02       1.142612427490e-02       1.158795595077e+03       1.854352184965e-01       1.325963524359e+04       1.036838544067e+02       1.695711717115e+06       4.282211658124e+02       7.359712459339e-04       5.127124322715e-03       2.801394453379e-02       1.461743466675e-08       4.352738502090e-08      -9.000000000000e-01       5.091220115721e-04       3.438622025883e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       9.780443802769e-03       9.755698070136e-01 
       1.259947833130e+02       1.154967655787e-02       1.163623139329e+03       1.834786893739e-01       1.325480769934e+04       1.043728518098e+02       1.683291431634e+06       4.293366509097e+02       7.156861247315e-04       5.020768084374e-03       2.743282779579e-02       1.461743466675e-08       4.343623841846e-08      -9.000000000000e-01       4.950893958027e-04       3.366442945437e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       9.847346991626e-03       9.757357107553e-01 
       1.251105203713e+02       1.167454634350e-02       1.168468189652e+03       1.815429565174e-01       1.324996264902e+04       1.050662752798e+02       1.670959684568e+06       4.304528992853e+02       6.959601015704e-04       4.916618039024e-03       2.686376541111e-02       1.461743466675e-08       4.334528263907e-08      -9.000000000000e-01       4.814435466644e-04       3.295784506109e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       9.914719316080e-03       9.759005156408e-01 
       1.242324141724e+02       1.180074757473e-02       1.173330805418e+03       1.796277963027e-01       1.324510003325e+04       1.057641515640e+02       1.658715853119e+06       4.315699068654e+02       6.767777668820e-04       4.814628423840e-03       2.630650733759e-02       1.461743466675e-08       4.325451728358e-08      -9.000000000000e-01       4.681738042972e-04       3.226614520456e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       9.982564065826e-03       9.760642285489e-01 
       1.233604218544e+02       1.192829434158e-02       1.178211046212e+03       1.777329875530e-01       1.324021979246e+04       1.064665075514e+02       1.646559318835e+06       4.326876695905e+02       6.581241357987e-04       4.714754425220e-03       2.576080871950e-02       1.461743466675e-08       4.316394195363e-08      -9.000000000000e-01       4.552698026358e-04       3.158901486453e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.005088455362e-02       9.762268563205e-01 
       1.224945008538e+02       1.205720088276e-02       1.183108971830e+03       1.758583115118e-01       1.323532186684e+04       1.071733702743e+02       1.634489467585e+06       4.338061834156e+02       6.399846364491e-04       4.616952159092e-03       2.522642977993e-02       1.461743466675e-08       4.307355625171e-08      -9.000000000000e-01       4.427214613131e-04       3.092614572778e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.011968411546e-02       9.763884057584e-01 
       1.216346089034e+02       1.218748158716e-02       1.188024642284e+03       1.740035518153e-01       1.323040619639e+04       1.078847669079e+02       1.622505689527e+06       4.349254443105e+02       6.223450985762e-04       4.521178651640e-03       2.470313571553e-02       1.461743466675e-08       4.298335978114e-08      -9.000000000000e-01       4.305189777858e-04       3.027723604432e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.018896611072e-02       9.765488836278e-01 
       1.207807040301e+02       1.231915099553e-02       1.192958117799e+03       1.721684944658e-01       1.322547272087e+04       1.086007247716e+02       1.610607379079e+06       4.360454482593e+02       6.051917424681e-04       4.427391820423e-03       2.419069659325e-02       1.461743466675e-08       4.289335214605e-08      -9.000000000000e-01       4.186528196780e-04       2.964199048661e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.025873392233e-02       9.767082966562e-01 
       1.199327445530e+02       1.245222380200e-02       1.197909458814e+03       1.703529278052e-01       1.322052137986e+04       1.093212713291e+02       1.598793934888e+06       4.371661912607e+02       5.885111681950e-04       4.335550455882e-03       2.368888724942e-02       1.461743466675e-08       4.280353295143e-08      -9.000000000000e-01       4.071137173354e-04       2.902012001180e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.032899095695e-02       9.768666515336e-01 
       1.190906890814e+02       1.258671485572e-02       1.202878725987e+03       1.685566424886e-01       1.321555211268e+04       1.100464341888e+02       1.587064759803e+06       4.382876693281e+02       5.722903451422e-04       4.245614203242e-03       2.319748719074e-02       1.461743466675e-08       4.271390180306e-08      -9.000000000000e-01       3.958926565838e-04       2.841134172704e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.039974064513e-02       9.770239549126e-01 
       1.182544965124e+02       1.272263916252e-02       1.207865980189e+03       1.667794314586e-01       1.321056485848e+04       1.107762411047e+02       1.575419260843e+06       4.394098784896e+02       5.565166018317e-04       4.157543544777e-03       2.271628049747e-02       1.461743466675e-08       4.262445830755e-08      -9.000000000000e-01       3.849808716892e-04       2.781537875766e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.047098644145e-02       9.771802134085e-01 
       1.174241260296e+02       1.286001188653e-02       1.212871282511e+03       1.650210899194e-01       1.320555955616e+04       1.115107199766e+02       1.563856849170e+06       4.405328147880e+02       5.411776160243e-04       4.071299782452e-03       2.224505572855e-02       1.461743466675e-08       4.253520207235e-08      -9.000000000000e-01       3.743698385098e-04       2.723196011818e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.054273182473e-02       9.773354335998e-01 
       1.165995371004e+02       1.299884835186e-02       1.217894694262e+03       1.632814153115e-01       1.320053614441e+04       1.122498988507e+02       1.552376940059e+06       4.416564742805e+02       5.262614050944e-04       3.986845020919e-03       2.178360582871e-02       1.461743466675e-08       4.244613270570e-08      -9.000000000000e-01       3.640512678378e-04       2.666082058613e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.061498029819e-02       9.774896220277e-01 
       1.157806894743e+02       1.313916404429e-02       1.222936276968e+03       1.615602072870e-01       1.319549456170e+04       1.129938059203e+02       1.540978952870e+06       4.427808530395e+02       5.117563166701e-04       3.904142150870e-03       2.133172803748e-02       1.461743466675e-08       4.235724981668e-08      -9.000000000000e-01       3.540170989252e-04       2.610170057863e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.068773538959e-02       9.776427851966e-01 
       1.149675431812e+02       1.328097461297e-02       1.227996092377e+03       1.598572676845e-01       1.319043474629e+04       1.137424695260e+02       1.529662311020e+06       4.439059471517e+02       4.976510195317e-04       3.823154832732e-03       2.088922380012e-02       1.461743466675e-08       4.226855301517e-08      -9.000000000000e-01       3.442594931863e-04       2.555434603156e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.076100065146e-02       9.777949295745e-01 
       1.141600585291e+02       1.342429587214e-02       1.233074202456e+03       1.581724005047e-01       1.318535663621e+04       1.144959181562e+02       1.518426441954e+06       4.450317527190e+02       4.839344947599e-04       3.743847480702e-03       2.045589868042e-02       1.461743466675e-08       4.218004191187e-08      -9.000000000000e-01       3.347708280758e-04       2.501850828143e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.083477966121e-02       9.779460615926e-01 
       1.133581961022e+02       1.356914380288e-02       1.238170669395e+03       1.565054118864e-01       1.318026016928e+04       1.152541804480e+02       1.507270777117e+06       4.461582658578e+02       4.705960271292e-04       3.666185247114e-03       2.003156227522e-02       1.461743466675e-08       4.209171611829e-08      -9.000000000000e-01       3.255436911341e-04       2.449394394974e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.090907602133e-02       9.780961876456e-01 
       1.125619167592e+02       1.371553455485e-02       1.243285555602e+03       1.548561100824e-01       1.317514528307e+04       1.160172851873e+02       1.496194751926e+06       4.472854826995e+02       4.576251967382e-04       3.590134007125e-03       1.961602813079e-02       1.461743466675e-08       4.200357524676e-08      -9.000000000000e-01       3.165708741974e-04       2.398041482986e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.098389335960e-02       9.782453140922e-01 
       1.117711816310e+02       1.386348444808e-02       1.248418923714e+03       1.532243054360e-01       1.317001191496e+04       1.167852613095e+02       1.485197805744e+06       4.484133993902e+02       4.450118708694e-04       3.515660343726e-03       1.920911366094e-02       1.461743466675e-08       4.191561891040e-08      -9.000000000000e-01       3.078453677671e-04       2.347768777635e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.105923532921e-02       9.783934472548e-01 
       1.109859521193e+02       1.401300997479e-02       1.253570836585e+03       1.516098103576e-01       1.316486000209e+04       1.175581378998e+02       1.474279381851e+06       4.495420120910e+02       4.327461960754e-04       3.442731533061e-03       1.881064006672e-02       1.461743466675e-08       4.182784672316e-08      -9.000000000000e-01       2.993603555347e-04       2.298553459667e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.113510560897e-02       9.785405934198e-01 
       1.102061898943e+02       1.416412780114e-02       1.258741357299e+03       1.500124393016e-01       1.315968948137e+04       1.183359441941e+02       1.463438927416e+06       4.506713169778e+02       4.208185904812e-04       3.371315530046e-03       1.842043225794e-02       1.461743466675e-08       4.174025829977e-08      -9.000000000000e-01       2.911092090573e-04       2.250373194522e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.121150790350e-02       9.786867588378e-01 
       1.094318568932e+02       1.431685476912e-02       1.263930549161e+03       1.484320087437e-01       1.315450028951e+04       1.191187095788e+02       1.452675893473e+06       4.518013102414e+02       4.092197363000e-04       3.301380954293e-03       1.803831877623e-02       1.461743466675e-08       4.165285325578e-08      -9.000000000000e-01       2.830854825798e-04       2.203206121969e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.128844594338e-02       9.788319497236e-01 
       1.086629153179e+02       1.447120789840e-02       1.269138475705e+03       1.468683371582e-01       1.314929236297e+04       1.199064635921e+02       1.441989734890e+06       4.529319880876e+02       3.979405725546e-04       3.232897076323e-03       1.766413171967e-02       1.461743466675e-08       4.156563120755e-08      -9.000000000000e-01       2.752829080002e-04       2.157030845961e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.136592348535e-02       9.789761722564e-01 
       1.078993276335e+02       1.462720438816e-02       1.274365200689e+03       1.453212449959e-01       1.314406563798e+04       1.206992359238e+02       1.431379910347e+06       4.540633467369e+02       3.869722879998e-04       3.165833804064e-03       1.729770666908e-02       1.461743466675e-08       4.147859177221e-08      -9.000000000000e-01       2.676953899729e-04       2.111826424715e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.144394431248e-02       9.791194325801e-01 
       1.071410565664e+02       1.478486161904e-02       1.279610788101e+03       1.437905546617e-01       1.313882005057e+04       1.214970564164e+02       1.420845882304e+06       4.551953824250e+02       3.763063142394e-04       3.100161669630e-03       1.693888261574e-02       1.461743466675e-08       4.139173456773e-08      -9.000000000000e-01       2.603170011482e-04       2.067572360993e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.152251223440e-02       9.792617368031e-01 
       1.063880651024e+02       1.494419715500e-02       1.284875302156e+03       1.422760904935e-01       1.313355553651e+04       1.222999550648e+02       1.410387116981e+06       4.563280914024e+02       3.659343190330e-04       3.035851816376e-03       1.658750189068e-02       1.461743466675e-08       4.130505921283e-08      -9.000000000000e-01       2.531419775414e-04       2.024248592612e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.160163108742e-02       9.794030909989e-01 
       1.056403164849e+02       1.510522874529e-02       1.290158807298e+03       1.407776787399e-01       1.312827203137e+04       1.231079620176e+02       1.400003084326e+06       4.574614699347e+02       3.558481997879e-04       2.972875986218e-03       1.624341009536e-02       1.461743466675e-08       4.121856532706e-08      -9.000000000000e-01       2.461647140309e-04       1.981835483140e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.168130473475e-02       9.795435012056e-01 
       1.048977742133e+02       1.526797432639e-02       1.295461368201e+03       1.392951475394e-01       1.312296947047e+04       1.239211075771e+02       1.389693257992e+06       4.585955143023e+02       3.460400772294e-04       2.911206507219e-03       1.590645603390e-02       1.461743466675e-08       4.113225253076e-08      -9.000000000000e-01       2.393797599797e-04       1.940313812802e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.176153706670e-02       9.796829734268e-01 
