# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:dd                     4:dT                 
  107       2.443919729070e+03       1.420420177094e-07       4.686079370102e-04 
  108       2.464572970878e+03       1.412875101312e-07       4.637688360492e-04 
  109       2.485598508838e+03       1.405371271425e-07       4.590229612888e-04 
  110       2.506995960760e+03       1.397924613801e-07       4.543672014640e-04 
  111       2.528763213368e+03       1.390541165373e-07       4.497953902044e-04 
  112       2.550896363563e+03       1.383215926448e-07       4.452981050389e-04 
  113       2.573389659681e+03       1.375931661096e-07       4.408624620943e-04 
  114       2.596235442754e+03       1.368657644207e-07       4.364719064893e-04 
  115       2.619424087767e+03       1.361348354242e-07       4.321059984213e-04 
  116       2.642946460265e+03       1.353960491629e-07       4.277465856299e-04 
  117       2.666801750581e+03       1.346511817004e-07       4.233980808088e-04 
  118       2.690990486231e+03       1.339033929258e-07       4.190704634825e-04 
  119       2.715512065689e+03       1.331554589872e-07       4.147731541367e-04 
  120       2.740364721887e+03       1.324097173240e-07       4.105149541140e-04 
  121       2.765545485718e+03       1.316680091743e-07       4.063039841124e-04 
  122       2.791050149530e+03       1.309316195170e-07       4.021476212896e-04 
  123       2.816873230629e+03       1.302012144027e-07       3.980524349711e-04 
  124       2.843007934779e+03       1.294767756300e-07       3.940241209626e-04 
  125       2.869446119696e+03       1.287575327238e-07       3.900674344672e-04 
  126       2.896178258555e+03       1.280418921716e-07       3.861861216067e-04 
  127       2.923193403483e+03       1.273273638748e-07       3.823828495477e-04 
  128       2.950479149060e+03       1.266104847692e-07       3.786591352316e-04 
  129       2.978023855187e+03       1.258880651438e-07       3.750159459070e-04 
  130       3.005823668908e+03       1.251614145555e-07       3.714557703901e-04 
  131       3.033876207494e+03       1.244328858983e-07       3.679807505984e-04 
  132       3.062178347997e+03       1.237046003962e-07       3.645919768880e-04 
  133       3.090726206915e+03       1.229784168973e-07       3.612894247035e-04 
  134       3.119515119856e+03       1.222558998921e-07       3.580718900565e-04 
  135       3.148539621210e+03       1.215382862349e-07       3.549369238310e-04 
  136       3.177793423810e+03       1.208264505490e-07       3.518807649165e-04 
  137       3.207269398601e+03       1.201208692954e-07       3.488982721690e-04 
  138       3.236959554309e+03       1.194215834851e-07       3.459828551994e-04 
  139       3.266855017101e+03       1.187281600150e-07       3.431264039895e-04 
  140       3.296946010259e+03       1.180396516070e-07       3.403192173356e-04 
  141       3.327221833842e+03       1.173545553312e-07       3.375499301201e-04 
  142       3.357670844353e+03       1.166707696924e-07       3.348054394099e-04 
  143       3.388280434407e+03       1.159855502597e-07       3.320708293834e-04 
  144       3.419038612455e+03       1.152964331619e-07       3.293330705661e-04 
  145       3.449938960407e+03       1.146043126739e-07       3.265929002854e-04 
  146       3.480976128392e+03       1.139108791676e-07       3.238545521264e-04 
  147       3.512144267538e+03       1.132176862949e-07       3.211221212919e-04 
  148       3.543437018843e+03       1.125261343342e-07       3.183995505646e-04 
  149       3.574847502031e+03       1.118374529138e-07       3.156906159965e-04 
  150       3.606368304418e+03       1.111526831015e-07       3.129989123275e-04 
  151       3.637991469775e+03       1.104726588531e-07       3.103278381330e-04 
  152       3.669708487187e+03       1.097979878102e-07       3.076805806993e-04 
  153       3.701510279915e+03       1.091290314392e-07       3.050601006280e-04 
  154       3.733387194263e+03       1.084658845018e-07       3.024691161689e-04 
  155       3.765328988437e+03       1.078083538490e-07       2.999100872817e-04 
  156       3.797324821406e+03       1.071559365294e-07       2.973851994256e-04 
  157       3.829363241767e+03       1.065077972026e-07       2.948963470785e-04 
  158       3.861432176606e+03       1.058627448506e-07       2.924451169841e-04 
  159       3.893518920361e+03       1.052192087757e-07       2.900327711274e-04 
  160       3.925610123684e+03       1.045752138782e-07       2.876602294394e-04 
  161       3.957693061649e+03       1.039290239009e-07       2.853282550923e-04 
  162       3.989759587803e+03       1.032812550588e-07       2.830380755809e-04 
  163       4.021802510124e+03       1.026330854596e-07       2.807908103792e-04 
  164       4.053814337914e+03       1.019856101485e-07       2.785872599756e-04 
  165       4.085787276550e+03       1.013398320342e-07       2.764278900894e-04 
  166       4.117713222227e+03       1.006966525099e-07       2.743128156509e-04 
  167       4.149583756709e+03       1.000568617666e-07       2.722417845447e-04 
  168       4.181390142079e+03       9.942112879435e-08       2.702141611160e-04 
  169       4.213123315486e+03       9.878999106677e-08       2.682289094404e-04 
  170       4.244773883893e+03       9.816384390681e-08       2.662845763570e-04 
  171       4.276332118826e+03       9.754292952817e-08       2.643792742644e-04 
  172       4.307787951120e+03       9.692732574957e-08       2.625106636805e-04 
  173       4.339130965673e+03       9.631693437750e-08       2.606759355653e-04 
  174       4.370350396189e+03       9.571146925399e-08       2.588717934066e-04 
  175       4.401435119929e+03       9.511044396514e-08       2.570944350693e-04 
  176       4.432373652458e+03       9.451315920699e-08       2.553395344085e-04 
  177       4.463154142395e+03       9.391868980453e-08       2.536022226445e-04 
  178       4.493764366159e+03       9.332587138020e-08       2.518770695025e-04 
  179       4.524191722722e+03       9.273328666800e-08       2.501580641145e-04 
  180       4.554424222742e+03       9.213971083154e-08       2.484400619974e-04 
  181       4.584453554875e+03       9.154555726276e-08       2.467233604680e-04 
  182       4.614272253683e+03       9.095163304851e-08       2.450096303191e-04 
  183       4.643872725571e+03       9.035869486815e-08       2.433004940477e-04 
  184       4.673247247196e+03       8.976744408400e-08       2.415975221359e-04 
  185       4.702387963879e+03       8.917852168450e-08       2.399022292731e-04 
  186       4.731286888016e+03       8.859250307859e-08       2.382160705220e-04 
  187       4.759935897489e+03       8.800989273946e-08       2.365404374269e-04 
  188       4.788326734075e+03       8.743111869610e-08       2.348766540649e-04 
  189       4.816451001862e+03       8.685652687097e-08       2.332259730399e-04 
  190       4.844300165653e+03       8.628637526209e-08       2.315895714195e-04 
  191       4.871865549384e+03       8.572082796796e-08       2.299685466143e-04 
  192       4.899138334529e+03       8.515994905353e-08       2.283639122004e-04 
  193       4.926109558515e+03       8.460369625567e-08       2.267765936844e-04 
  194       4.952770113132e+03       8.405191452639e-08       2.252074242117e-04 
  195       4.979110742942e+03       8.350432941223e-08       2.236571402167e-04 
  196       5.005122043692e+03       8.296054026801e-08       2.221263770166e-04 
  197       5.030794460727e+03       8.242001330346e-08       2.206156643476e-04 
  198       5.056118287395e+03       8.188207446092e-08       2.191254218439e-04 
  199       5.081083663464e+03       8.134590212252e-08       2.176559544596e-04 
  200       5.105680573529e+03       8.081051964509e-08       2.162074478332e-04 
  201       5.129899533160e+03       8.027509506403e-08       2.147800105393e-04 
  202       5.153733705263e+03       7.973990448064e-08       2.133738157893e-04 
  203       5.177176932004e+03       7.920549057309e-08       2.119889658146e-04 
  204       5.200223061101e+03       7.867236466384e-08       2.106254418628e-04 
  205       5.222865946272e+03       7.814100403704e-08       2.092830997008e-04 
  206       5.245099447672e+03       7.761184918418e-08       2.079616650647e-04 
  207       5.266917432342e+03       7.708530097728e-08       2.066607290566e-04 
  208       5.288313774650e+03       7.656171776892e-08       2.053797434886e-04 
  209       5.309282356737e+03       7.604141241834e-08       2.041180161733e-04 
  210       5.329817068955e+03       7.552464924290e-08       2.028747061617e-04 
