# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:dd                     4:dT                 
  319       7.492400541140e+15      -8.924167933202e+02      -6.514447273893e+08 
  320       7.343131087626e+15      -1.174404613813e+03      -6.589219492237e+08 
  321       7.190522261760e+15      -1.424745641689e+03      -6.636724114497e+08 
  322       7.034789314359e+15      -1.643902921249e+03      -6.657697791240e+08 
  323       6.876153488703e+15      -1.832403605066e+03      -6.652924042994e+08 
  324       6.714842067846e+15      -1.990840781313e+03      -6.623234087527e+08 
  325       6.551088421924e+15      -2.119875325843e+03      -6.569507672546e+08 
  326       6.385132055465e+15      -2.220237779168e+03      -6.492673913829e+08 
  327       6.217218654699e+15      -2.292730248474e+03      -6.393712138774e+08 
  328       6.047600134867e+15      -2.338228334814e+03      -6.273652735379e+08 
  329       5.876534687531e+15      -2.357683085621e+03      -6.133578006649e+08 
  330       5.704286827885e+15      -2.352122972678e+03      -5.974623030427e+08 
  331       5.531127442063e+15      -2.322655895692e+03      -5.797976524651e+08 
  332       5.357333834446e+15      -2.270471211603e+03      -5.604881718039e+08 
  333       5.183189774980e+15      -2.196841789781e+03      -5.396637226194e+08 
  334       5.008985546475e+15      -2.103126093239e+03      -5.174597933145e+08 
  335       4.835017991924e+15      -1.990770286017e+03      -4.940175878307e+08 
  336       4.661590561806e+15      -1.861310366860e+03      -4.694841148866e+08 
  337       4.489013361399e+15      -1.716374329350e+03      -4.440122777594e+08 
  338       4.317603198088e+15      -1.557684348615e+03      -4.177609646089e+08 
  339       4.147683628678e+15      -1.387058994770e+03      -3.908951393442e+08 
  340       3.979585006699e+15      -1.206415473222e+03      -3.635859330324e+08 
  341       3.813644529717e+15      -1.017771891982e+03      -3.360107358508e+08 
  342       3.650206286646e+15      -8.232495561261e+02      -3.083532895810e+08 
  343       3.489621305056e+15      -6.250752895469e+02      -2.808037806460e+08 
  344       3.332247598482e+15      -4.255837841303e+02      -2.535589336897e+08 
  345       3.178450213733e+15      -2.272199765064e+02      -2.268221056990e+08 
  346       3.028601278206e+15      -3.254145251017e+01      -2.008033806686e+08 
  347       2.883080047190e+15       1.557791205067e+02      -1.757196648084e+08 
  348       2.742272951180e+15       3.349515333705e+02      -1.517947822934e+08 
  349       2.606497802579e+15       5.025710762485e+02      -1.292180621526e+08 
  350       2.475772844264e+15       6.581790958391e+02      -1.080170482921e+08 
  351       2.350038200549e+15       8.018265589581e+02      -8.817706732430e+07 
  352       2.229230825081e+15       9.335804358279e+02      -6.968200431667e+07 
  353       2.113284473649e+15       1.053524146049e+03      -5.251427751778e+07 
  354       2.002129676982e+15       1.161758010256e+03      -3.665481292638e+07 
  355       1.895693713558e+15       1.258399707478e+03      -2.208301870272e+07 
  356       1.793900582406e+15       1.343584738252e+03      -8.776759422577e+06 
  357       1.696670975910e+15       1.417466893495e+03       3.287669826275e+06 
  358       1.603922252612e+15       1.480218729187e+03       1.413556950504e+07 
  359       1.515568410018e+15       1.532032046881e+03       2.379386184233e+07 
  360       1.431520057399e+15       1.573118380076e+03       3.229111721007e+07 
  361       1.351684388600e+15       1.603709486483e+03       3.965758065683e+07 
  362       1.275965154836e+15       1.624057846209e+03       4.592519859871e+07 
  363       1.204262637505e+15       1.634437165896e+03       5.112764566759e+07 
  364       1.136473620984e+15       1.635142888841e+03       5.530035171691e+07 
  365       1.072491365439e+15       1.626492711126e+03       5.848052898488e+07 
  366       1.012205579624e+15       1.608827103793e+03       6.070719941518e+07 
  367       9.555023936897e+14       1.582509841089e+03       6.202122213513e+07 
  368       9.022643319830e+14       1.547928534811e+03       6.246532109127e+07 
  369       8.523702858537e+14       1.505495174788e+03       6.208411284246e+07 
