# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:dd                     4:dT                 
  202       5.092503496860e+03       6.323109669646e-08       1.298629377118e-04 
  203       5.108601740007e+03       6.290648516448e-08       1.288385079361e-04 
  204       5.124127804134e+03       6.258329041094e-08       1.278164683432e-04 
  205       5.139077664436e+03       6.226185297540e-08       1.267972612214e-04 
  206       5.153447457278e+03       6.194248579077e-08       1.257812939726e-04 
  207       5.167233482657e+03       6.162547208922e-08       1.247689374738e-04 
  208       5.180432206656e+03       6.131106325404e-08       1.237605244168e-04 
  209       5.193040263908e+03       6.099947661682e-08       1.227563476281e-04 
  210       5.205054460050e+03       6.069089319951e-08       1.217566583671e-04 
  211       5.216471774182e+03       6.038545540080e-08       1.207616646047e-04 
  212       5.227289361326e+03       6.008326462617e-08       1.197715292804e-04 
  213       5.237504554885e+03       5.978437886124e-08       1.187863685388e-04 
  214       5.247114869100e+03       5.948881018784e-08       1.178062499460e-04 
  215       5.256118001508e+03       5.919652224213e-08       1.168311906847e-04 
  216       5.264511835403e+03       5.890742761441e-08       1.158611557285e-04 
  217       5.272294442291e+03       5.862138519004e-08       1.148960559962e-04 
  218       5.279464084348e+03       5.833819743079e-08       1.139357464848e-04 
  219       5.286019216884e+03       5.805760759636e-08       1.129800243820e-04 
  220       5.291958490794e+03       5.777929690518e-08       1.120286271582e-04 
  221       5.297280755020e+03       5.750288163434e-08       1.110812306371e-04 
  222       5.301985059011e+03       5.722791015778e-08       1.101374470468e-04 
  223       5.306070655176e+03       5.695385992240e-08       1.091968230490e-04 
  224       5.309537008967e+03       5.668028951199e-08       1.082590108335e-04 
  225       5.312383824737e+03       5.640732321225e-08       1.073243039497e-04 
  226       5.314611026305e+03       5.613522231286e-08       1.063931491019e-04 
  227       5.316218751940e+03       5.586423439061e-08       1.054659768432e-04 
  228       5.317207356844e+03       5.559459226287e-08       1.045432007600e-04 
  229       5.317577415627e+03       5.532651291588e-08       1.036252166470e-04 
  230       5.317329724782e+03       5.506019640770e-08       1.027124016724e-04 
  231       5.316465305162e+03       5.479582474564e-08       1.018051135332e-04 
  232       5.314985404458e+03       5.453356073785e-08       1.009036896016e-04 
  233       5.312891499672e+03       5.427354681885e-08       1.000084460608e-04 
  234       5.310185299599e+03       5.401590384888e-08       9.911967703152e-05 
  235       5.306868747296e+03       5.376072988669e-08       9.823765368889e-05 
  236       5.302944022566e+03       5.350809893565e-08       9.736262336968e-05 
  237       5.298413544428e+03       5.325805966291e-08       9.649480866963e-05 
  238       5.293279973599e+03       5.301063409142e-08       9.563440653130e-05 
  239       5.287546214966e+03       5.276581626445e-08       9.478158732214e-05 
  240       5.281215420064e+03       5.252357088260e-08       9.393649390293e-05 
  241       5.274290989555e+03       5.228383191290e-08       9.309924068650e-05 
  242       5.266776575700e+03       5.204650116977e-08       9.226991268679e-05 
  243       5.258676084839e+03       5.181144686779e-08       9.144856455821e-05 
  244       5.249993679863e+03       5.157850214581e-08       9.063521962535e-05 
  245       5.240733782698e+03       5.134746356234e-08       8.982986890301e-05 
  246       5.230901076773e+03       5.111808956194e-08       8.903247010645e-05 
  247       5.220500509503e+03       5.089009891237e-08       8.824294665213e-05 
  248       5.209537294762e+03       5.066316911229e-08       8.746118664862e-05 
  249       5.198016915358e+03       5.043693476926e-08       8.668704187791e-05 
  250       5.185944825697e+03       5.021108997236e-08       8.592038177221e-05 
  251       5.173325535608e+03       4.998571205198e-08       8.516126268267e-05 
  252       5.160163478441e+03       4.976097173006e-08       8.440977121779e-05 
  253       5.146463308022e+03       4.953703184789e-08       8.366596980586e-05 
  254       5.132229900552e+03       4.931404682421e-08       8.292989594843e-05 
  255       5.117468356514e+03       4.909216210173e-08       8.220156146665e-05 
  256       5.102184002574e+03       4.887151358176e-08       8.148095174040e-05 
  257       5.086382393482e+03       4.865222704708e-08       8.076802494034e-05 
  258       5.070069313982e+03       4.843441757281e-08       8.006271125270e-05 
  259       5.053250780706e+03       4.821818892519e-08       7.936491209696e-05 
  260       5.035933044086e+03       4.800363294829e-08       7.867449933640e-05 
  261       5.018122590248e+03       4.779082893838e-08       7.799131448140e-05 
  262       4.999826142924e+03       4.757984300602e-08       7.731516788568e-05 
  263       4.981050665349e+03       4.737072742573e-08       7.664583793527e-05 
  264       4.961803362166e+03       4.716351997303e-08       7.598307023043e-05 
  265       4.942091681330e+03       4.695824324900e-08       7.532657676033e-05 
  266       4.921923316009e+03       4.675490399195e-08       7.467603507056e-05 
  267       4.901306206489e+03       4.655349237642e-08       7.403108742359e-05 
  268       4.880248542077e+03       4.635398129919e-08       7.339133995189e-05 
  269       4.858758763001e+03       4.615632565227e-08       7.275636180405e-05 
  270       4.836845562318e+03       4.596046158284e-08       7.212568428367e-05 
  271       4.814517887814e+03       4.576630573994e-08       7.149879998106e-05 
  272       4.791784943907e+03       4.557375450791e-08       7.087516189783e-05 
  273       4.768656193550e+03       4.538268322637e-08       7.025418256429e-05 
  274       4.745141360138e+03       4.519294539682e-08       6.963523314971e-05 
  275       4.721250429405e+03       4.500437187555e-08       6.901764256539e-05 
  276       4.696993651330e+03       4.481677005297e-08       6.840069656058e-05 
  277       4.672381542042e+03       4.462992301905e-08       6.778363681125e-05 
  278       4.647424885720e+03       4.444358871505e-08       6.716566000170e-05 
  279       4.622134084074e+03       4.425756667665e-08       6.654609727781e-05 
  280       4.596517163567e+03       4.407190775601e-08       6.592496999528e-05 
  281       4.570581668655e+03       4.388672431525e-08       6.530247522084e-05 
  282       4.544335305812e+03       4.370212426262e-08       6.467880908810e-05 
  283       4.517785944427e+03       4.351821077438e-08       6.405416668644e-05 
  284       4.490941617709e+03       4.333508201137e-08       6.342874194878e-05 
  285       4.463810523582e+03       4.315283083007e-08       6.280272753801e-05 
  286       4.436401025591e+03       4.297154448830e-08       6.217631473232e-05 
  287       4.408721653801e+03       4.279130434534e-08       6.154969330924e-05 
  288       4.380781105699e+03       4.261218555649e-08       6.092305142850e-05 
  289       4.352588247091e+03       4.243425676214e-08       6.029657551371e-05 
  290       4.324152113009e+03       4.225757977112e-08       5.967045013273e-05 
  291       4.295481908607e+03       4.208220923843e-08       5.904485787690e-05 
  292       4.266587010065e+03       4.190819233727e-08       5.841997923908e-05 
  293       4.237476965486e+03       4.173556842532e-08       5.779599249038e-05 
  294       4.208161495803e+03       4.156436870523e-08       5.717307355576e-05 
  295       4.178650495673e+03       4.139461587932e-08       5.655139588839e-05 
  296       4.148954034383e+03       4.122632379838e-08       5.593113034280e-05 
  297       4.119082356749e+03       4.105949710458e-08       5.531244504676e-05 
  298       4.089045884016e+03       4.089413086850e-08       5.469550527208e-05 
  299       4.058855214762e+03       4.073021022004e-08       5.408047330403e-05 
  300       4.028521125794e+03       4.056770997350e-08       5.346750830969e-05 
  301       3.998054573053e+03       4.040659424644e-08       5.285676620499e-05 
  302       3.967466692516e+03       4.024681607252e-08       5.224839952057e-05 
  303       3.936768801090e+03       4.008831700820e-08       5.164255726646e-05 
  304       3.905972397521e+03       3.993102673326e-08       5.103938479548e-05 
  305       3.875089163289e+03       3.977486264507e-08       5.043902366545e-05 
  306       3.844130963512e+03       3.961972944663e-08       4.984161150026e-05 
  307       3.813109847848e+03       3.946551872837e-08       4.924728184956e-05 
  308       3.782038051390e+03       3.931210854350e-08       4.865616404743e-05 
  309       3.750927995575e+03       3.915936297707e-08       4.806838306970e-05 
  310       3.719792289077e+03       3.900713170859e-08       4.748405939010e-05 
  311       3.688643728715e+03       3.885524956824e-08       4.690330883519e-05 
  312       3.657494384986e+03       3.870358069726e-08       4.632624149974e-05 
  313       3.626352809935e+03       3.855215651369e-08       4.575295871173e-05 
  314       3.595226701492e+03       3.840104959820e-08       4.518355557072e-05 
  315       3.564123806933e+03       3.825033007752e-08       4.461812171497e-05 
  316       3.533051922657e+03       3.810006548517e-08       4.405674116678e-05 
  317       3.502018893959e+03       3.795032061967e-08       4.349949217660e-05 
  318       3.471032614807e+03       3.780115740041e-08       4.294644706596e-05 
  319       3.440101027619e+03       3.765263472101e-08       4.239767206908e-05 
  320       3.409232123042e+03       3.750480830019e-08       4.185322717332e-05 
  321       3.378433939721e+03       3.735773053026e-08       4.131316595836e-05 
  322       3.347714564081e+03       3.721145032296e-08       4.077753543412e-05 
  323       3.317082130101e+03       3.706601295288e-08       4.024637587750e-05 
  324       3.286544819090e+03       3.692145989833e-08       3.971972066786e-05 
  325       3.256110859464e+03       3.677782867963e-08       3.919759612121e-05 
  326       3.225788526521e+03       3.663515269489e-08       3.868002132326e-05 
  327       3.195586142217e+03       3.649346105312e-08       3.816700796118e-05 
  328       3.165512074944e+03       3.635277840483e-08       3.765856015412e-05 
  329       3.135574739304e+03       3.621312476996e-08       3.715467428248e-05 
  330       3.105782595886e+03       3.607451536319e-08       3.665533881601e-05 
