# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:dd                     4:dT                 
  253       5.194553048986e+03       4.920587202101e-08       1.188593904532e-04 
  254       5.177402205963e+03       4.898526988020e-08       1.178715132327e-04 
  255       5.159760213929e+03       4.876574057891e-08       1.168968581973e-04 
  256       5.141632692218e+03       4.854741876913e-08       1.159353394943e-04 
  257       5.123025458732e+03       4.833042909393e-08       1.149868279354e-04 
  258       5.103944531401e+03       4.811488560430e-08       1.140511497959e-04 
  259       5.084396129642e+03       4.790089116391e-08       1.131280856043e-04 
  260       5.064386675816e+03       4.768853684202e-08       1.122173689195e-04 
  261       5.043922796696e+03       4.747790129410e-08       1.113186850976e-04 
  262       5.023011324917e+03       4.726905013032e-08       1.104316700480e-04 
  263       5.001659300440e+03       4.706203527169e-08       1.095559089780e-04 
  264       4.979873972013e+03       4.685689429385e-08       1.086909351269e-04 
  265       4.957662798628e+03       4.665364975822e-08       1.078362284888e-04 
  266       4.935033450981e+03       4.645230853073e-08       1.069912145246e-04 
  267       4.911993812933e+03       4.625286108769e-08       1.061552628630e-04 
  268       4.888551982968e+03       4.605528080900e-08       1.053276859906e-04 
  269       4.864716275655e+03       4.585952325839e-08       1.045077379305e-04 
  270       4.840495223104e+03       4.566552545077e-08       1.036946129113e-04 
  271       4.815897576429e+03       4.547320510638e-08       1.028874440231e-04 
  272       4.790932307204e+03       4.528245989193e-08       1.020853018647e-04 
  273       4.765608608929e+03       4.509316664836e-08       1.012871931779e-04 
  274       4.739935898482e+03       4.490518060531e-08       1.004920594725e-04 
  275       4.713923817583e+03       4.471833458210e-08       9.969877563875e-05 
  276       4.687582234252e+03       4.453243817522e-08       9.890614855036e-05 
  277       4.660921244271e+03       4.434727693211e-08       9.811291565532e-05 
  278       4.633951172641e+03       4.416261151129e-08       9.731774355646e-05 
  279       4.606682038848e+03       4.397824373710e-08       9.651951919994e-05 
  280       4.579121918994e+03       4.379422415920e-08       9.571825150792e-05 
  281       4.551278501653e+03       4.361066420262e-08       9.491423680641e-05 
  282       4.523159617057e+03       4.342767088369e-08       9.410777233743e-05 
  283       4.494773237731e+03       4.324534653444e-08       9.329915615236e-05 
  284       4.466127479127e+03       4.306378852171e-08       9.248868700385e-05 
  285       4.437230600263e+03       4.288308896094e-08       9.167666423647e-05 
  286       4.408091004359e+03       4.270333442440e-08       9.086338767603e-05 
  287       4.378717239469e+03       4.252460564410e-08       9.004915751759e-05 
  288       4.349117999122e+03       4.234697720913e-08       8.923427421216e-05 
  289       4.319302122954e+03       4.217051725750e-08       8.841903835202e-05 
  290       4.289278597348e+03       4.199528716238e-08       8.760375055480e-05 
  291       4.259056556064e+03       4.182134121274e-08       8.678871134621e-05 
  292       4.228645280882e+03       4.164872628835e-08       8.597422104142e-05 
  293       4.198054202232e+03       4.147748152906e-08       8.516057962519e-05 
  294       4.167292899834e+03       4.130763799838e-08       8.434808663060e-05 
  295       4.136371103332e+03       4.113921834124e-08       8.353704101654e-05 
  296       4.105298692931e+03       4.097223643605e-08       8.272774104381e-05 
  297       4.074085700031e+03       4.080669704074e-08       8.192048414996e-05 
  298       4.042742307865e+03       4.064259543309e-08       8.111556682276e-05 
  299       4.011278852136e+03       4.047991704503e-08       8.031328447241e-05 
  300       3.979705821649e+03       4.031863709099e-08       7.951393130239e-05 
  301       3.948033858950e+03       4.015872019025e-08       7.871780017895e-05 
  302       3.916273760961e+03       4.000011998327e-08       7.792518249941e-05 
  303       3.884436479617e+03       3.984277874191e-08       7.713636805901e-05 
  304       3.852533122501e+03       3.968662697353e-08       7.635164491651e-05 
  305       3.820574953480e+03       3.953158301893e-08       7.557129925843e-05 
  306       3.788573393340e+03       3.937755264410e-08       7.479561526205e-05 
  307       3.756540020425e+03       3.922442862572e-08       7.402487495697e-05 
  308       3.724486571269e+03       3.907209033040e-08       7.325935808547e-05 
  309       3.692424941237e+03       3.892040328755e-08       7.249934196147e-05 
  310       3.660367185155e+03       3.876921875595e-08       7.174510132821e-05 
  311       3.628325517949e+03       3.861837328393e-08       7.099690821462e-05 
  312       3.596311497343e+03       3.846773245605e-08       7.025500481729e-05 
  313       3.564333528722e+03       3.831732756670e-08       6.951952035712e-05 
  314       3.532399245737e+03       3.816723068670e-08       6.879054816895e-05 
  315       3.500516317435e+03       3.801751145501e-08       6.806817191101e-05 
  316       3.468692447899e+03       3.786823694056e-08       6.735246531398e-05 
  317       3.436935375869e+03       3.771947150158e-08       6.664349192810e-05 
  318       3.405252874379e+03       3.757127664262e-08       6.594130486826e-05 
  319       3.373652750386e+03       3.742371086908e-08       6.524594655724e-05 
  320       3.342142844402e+03       3.727682953930e-08       6.455744846690e-05 
  321       3.310731030122e+03       3.713068471415e-08       6.387583085749e-05 
  322       3.279425214058e+03       3.698532500422e-08       6.320110251494e-05 
  323       3.248233335170e+03       3.684079541441e-08       6.253326048623e-05 
  324       3.217163364493e+03       3.669713718605e-08       6.187228981282e-05 
  325       3.186223304772e+03       3.655438763655e-08       6.121816326209e-05 
  326       3.155421190092e+03       3.641257999639e-08       6.057084105684e-05 
  327       3.124765085505e+03       3.627174324359e-08       5.993027060282e-05 
  328       3.094263086668e+03       3.613190193568e-08       5.929638621436e-05 
  329       3.063923319468e+03       3.599307603897e-08       5.866910883794e-05 
  330       3.033753939656e+03       3.585528075522e-08       5.804834577393e-05 
  331       3.003763132474e+03       3.571852634577e-08       5.743399039629e-05 
  332       2.973959112293e+03       3.558281795297e-08       5.682592187032e-05 
  333       2.944350122236e+03       3.544815541890e-08       5.622400486851e-05 
  334       2.914944433813e+03       3.531453310153e-08       5.562808928436e-05 
  335       2.885750346552e+03       3.518193968813e-08       5.503800994431e-05 
