# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:dd                     4:dT                 
  116       3.338372117742e+03       9.283015347486e-08       3.425223570874e-04 
  117       3.372638426457e+03       9.225365621304e-08       3.392178235486e-04 
  118       3.406973378340e+03       9.167823977009e-08       3.359482346793e-04 
  119       3.441372443757e+03       9.110593420053e-08       3.327182441670e-04 
  120       3.475830512800e+03       9.053843943003e-08       3.295316493447e-04 
  121       3.510341876562e+03       8.997708280460e-08       3.263913260932e-04 
  122       3.544900208402e+03       8.942277475690e-08       3.232991623574e-04 
  123       3.579498545219e+03       8.887596255779e-08       3.202559902759e-04 
  124       3.614129268721e+03       8.833658212111e-08       3.172615169253e-04 
  125       3.648784086697e+03       8.780400782964e-08       3.143142536780e-04 
  126       3.683454014283e+03       8.727700035032e-08       3.114114441743e-04 
  127       3.718129355238e+03       8.675365240676e-08       3.085489909084e-04 
  128       3.752799683209e+03       8.623133247698e-08       3.057213804279e-04 
  129       3.787454900923e+03       8.570761136102e-08       3.029236446046e-04 
  130       3.822088588901e+03       8.518340279215e-08       3.001577759594e-04 
  131       3.856694990417e+03       8.466039601578e-08       2.974272220907e-04 
  132       3.891267955599e+03       8.414010895198e-08       2.947349052378e-04 
  133       3.925800930416e+03       8.362386597779e-08       2.920831856398e-04 
  134       3.960286945657e+03       8.311277479190e-08       2.894738241842e-04 
  135       3.994718605918e+03       8.260770234751e-08       2.869079443443e-04 
  136       4.029088078587e+03       8.210924983903e-08       2.843859934068e-04 
  137       4.063387082820e+03       8.161772672823e-08       2.819077029887e-04 
  138       4.097606878535e+03       8.113312379561e-08       2.794720488431e-04 
  139       4.131738255385e+03       8.065508520248e-08       2.770772099552e-04 
  140       4.165771521750e+03       8.018287954969e-08       2.747205269275e-04 
  141       4.199696493714e+03       7.971536991832e-08       2.723984596540e-04 
  142       4.233502484054e+03       7.925098287842e-08       2.701065442848e-04 
  143       4.267178291220e+03       7.878767645103e-08       2.678393494793e-04 
  144       4.300713082301e+03       7.832361200371e-08       2.655920259707e-04 
  145       4.334099163292e+03       7.785939281239e-08       2.633653100538e-04 
  146       4.367329462272e+03       7.739620097550e-08       2.611611746284e-04 
  147       4.400396654109e+03       7.693511926941e-08       2.589812817306e-04 
  148       4.433293154594e+03       7.647711933591e-08       2.568269634764e-04 
  149       4.466011114551e+03       7.602304943008e-08       2.546992026777e-04 
  150       4.498542413966e+03       7.557362172211e-08       2.525986131258e-04 
  151       4.530878656102e+03       7.512939914713e-08       2.505254195470e-04 
  152       4.563011161628e+03       7.469078179663e-08       2.484794372258e-04 
  153       4.594930962734e+03       7.425799284549e-08       2.464600512999e-04 
  154       4.626628797252e+03       7.383106400829e-08       2.444661957240e-04 
  155       4.658095102784e+03       7.340982051885e-08       2.424963319036e-04 
  156       4.689320010815e+03       7.299386562667e-08       2.405484269985e-04 
  157       4.720293340841e+03       7.258256460420e-08       2.386199318971e-04 
  158       4.751004594487e+03       7.217502825879e-08       2.367077588591e-04 
  159       4.781442949627e+03       7.177009594294e-08       2.348082588291e-04 
  160       4.811597254510e+03       7.136631805690e-08       2.329171984200e-04 
  161       4.841456792313e+03       7.096241541366e-08       2.310309713723e-04 
  162       4.871013663135e+03       7.055878830789e-08       2.291504639394e-04 
  163       4.900260602397e+03       7.015623840851e-08       2.272776572982e-04 
  164       4.929190227036e+03       6.975550851051e-08       2.254144309691e-04 
  165       4.957795033168e+03       6.935727624429e-08       2.235625556150e-04 
  166       4.986067393758e+03       6.896214757514e-08       2.217236857196e-04 
  167       5.013999556282e+03       6.857065009015e-08       2.198993521477e-04 
  168       5.041583640399e+03       6.818322607008e-08       2.180909545863e-04 
  169       5.068811635608e+03       6.780022534332e-08       2.162997538665e-04 
  170       5.095675398923e+03       6.742189791952e-08       2.145268641660e-04 
  171       5.122166652534e+03       6.704838640008e-08       2.127732450932e-04 
  172       5.148276981472e+03       6.667971816292e-08       2.110396936515e-04 
  173       5.173997831281e+03       6.631579731894e-08       2.093268360849e-04 
  174       5.199320505677e+03       6.595639643736e-08       2.076351196050e-04 
  175       5.224236164217e+03       6.560114803747e-08       2.059648039974e-04 
  176       5.248735819967e+03       6.524953584412e-08       2.043159531112e-04 
  177       5.272810337165e+03       6.490088580410e-08       2.026884262271e-04 
  178       5.296450428888e+03       6.455435686114e-08       2.010818693085e-04 
  179       5.319646654717e+03       6.420893148645e-08       1.994957061320e-04 
  180       5.342390052660e+03       6.386372629767e-08       1.979294323543e-04 
  181       5.364674095954e+03       6.351900036325e-08       1.963835560895e-04 
  182       5.386492887683e+03       6.317528741370e-08       1.948587519418e-04 
  183       5.407840540508e+03       6.283308623442e-08       1.933555619544e-04 
  184       5.428711176663e+03       6.249285733156e-08       1.918743895680e-04 
  185       5.449098927960e+03       6.215501949846e-08       1.904154934972e-04 
  186       5.468997935794e+03       6.181994628131e-08       1.889789815252e-04 
  187       5.488402351141e+03       6.148796234313e-08       1.875648042166e-04 
  188       5.507306334559e+03       6.115933972479e-08       1.861727485478e-04 
  189       5.525704056195e+03       6.083429400201e-08       1.848024314560e-04 
  190       5.543589695785e+03       6.051298033720e-08       1.834532933056e-04 
  191       5.560957442654e+03       6.019548942505e-08       1.821245912732e-04 
  192       5.577801495720e+03       5.988184333069e-08       1.808153926501e-04 
  193       5.594116063497e+03       5.957199121929e-08       1.795245680633e-04 
  194       5.609895364096e+03       5.926580497612e-08       1.782507846144e-04 
  195       5.625133625225e+03       5.896307471569e-08       1.769924989362e-04 
  196       5.639825084195e+03       5.866350417912e-08       1.757479501675e-04 
  197       5.653963987921e+03       5.836670601840e-08       1.745151528464e-04 
